vid,id,product_id,body,rate,done
10554,43592381,946205,بسته بندی معمولی بود و خود نارگیل هیچ مشکلی نداشت.,4,f
10555,43529581,946205,بخش کوچکی از داخل کپک زده بود. بعد از شکاندن ، طی مدت در حدود دو روز کلا فاسد شد.,1,f
10556,43840559,784830,تازه ترد ورانداز های  متوسط  ,5,f
10557,43812206,784830,خوب خوب خوب ,3,f
10558,43811576,784830,ممنون از دیجی جان,5,f
10559,43798977,784830,"برای تاریخ چند روز قبل بود و‌ رنگش زرد شده بود
اینجور چیزا نخرید بهتره",1,f
10560,43775992,784830,خوب است,5,f
10561,43760866,784830,ارسال نامناسب,1,f
10562,43719223,784830,خوب,5,f
10563,43682896,784830,راضی بودم...,4,f
10564,43633233,784830,بسیار عالی ممنون,5,f
10565,43623184,784830,تمیز و تازه,4,f
10566,43589587,784830,عالی,5,f
10567,43573501,784830,تمیز و مرتب بود,4,f
10568,43553701,784830,تازه و هميشه خوب ملارد,5,f
10569,43417695,784830,خوب,4,f
10570,43290974,784830,نسبت به وزن محصول قیمت بالایی دارد,1,f
10571,43290577,784830,با قیمت شگفت انگیز مناسبه,4,f
10572,43261118,784830,متاسفانه خیلی گران شده است,4,f
10573,43251425,784830,من عاشق قارچم حتی خامشم خوشمزه س,5,f
10574,43204948,784830,خوب و عالی بود و با کیفیت,0,f
10575,43069320,784830,توشگفت انگیز عالی,5,f
10576,43838812,857042,من راضیم     ,4,f
10577,43816699,857042,در مجموع جالب نبود.,3,f
10578,43764538,857042,خوب بود,5,f
10579,43717866,857042,خیلی خوب و تازه بود,5,f
10580,43686630,857042,عالی بود ممنونیم,5,f
10581,43673503,857042,تازه و با کیفیت بودن سپاس.,4,f
10582,43584174,857042,خوب بودن راضی بودم ,4,f
10583,43510312,857042,خوب,4,f
10584,43503402,857042,خوب بود به نسبت قیمت,4,f
10585,43447556,857042,بگیر نگیره موزا خیلی خوب ,4,f
10586,43432263,857042,عالی بود پیشنهاد میکنم,5,f
10587,43429604,857042,موزها سیاه بود این دفعه !,1,f
10588,43384375,857042,معمولی,3,f
10589,43314032,857042,ممنون ازدیجیکالا,5,f
10590,43297136,857042,خوب,5,f
10591,43276234,857042,خوب بود و سالم ,4,f
10592,43263896,857042,تازه و سالم,4,f
10593,43232150,857042,کیفیتش خوب بود راضی ام,4,f
10594,43203256,857042,کخوب و کاربردی,5,f
10595,43202492,857042,موز خوبه، پس من یه موز برداشتم :)),4,f
10596,43810832,1748995,قیمت مناسب و اندازه پیاز هم متوسط داشت هم کوچیک خوب بود ,4,f
10597,43803996,1748995,عالي,5,f
10598,43713551,1748995,خوبه بد نیست,4,f
10599,43680762,1748995,خوب,3,f
10600,43673244,1748995,پیاز فرش رو زیاد میگیرم و معمولا کیفیت بد نیست اینبار جالب نبودن.,3,f
10601,43671636,1748995, کیفیت مطلوب، ولی قیمت نسبتا بالا,5,f
10602,43622987,1748995,خوب بود،  ریز و درشت با هم بود، خراب هم نداشت,4,f
10603,43618462,1748995,بسيار بد بود خراب و خيس بود,1,f
10604,43605221,1748995,ممنون........,4,f
10605,43489330,1748995,معمولی بود و ایرادی نداشت,3,f
10606,43478848,1748995,از نظر کیفیت خوب بود,5,f
10607,43477130,1748995,خوب بود,4,f
10608,43464049,1748995,رضایت نداشتم,1,f
10609,43382691,1748995,خوب          ,5,f
10610,43380260,1748995, دیجی کالا فروشگاه خوب,5,f
10611,43321520,1748995,بد نیست خوبه,5,f
10612,43243240,1748995,کمی درشت بود و عرق کرده بود توی پلاستیک,3,f
10613,43239504,1748995,معمولی,3,f
10614,43234665,1748995,اوکی بود پیشنهاد میشه,5,f
10615,43232166,1748995,کیفیتش خوب بود راضی ام,4,f
10616,43814355,856997,خوب بود راضی بودم,5,f
10617,43795940,856997,سه تا لیموی درشت خوبه.,4,f
10618,43713524,856997,خوبه بد نیست,4,f
10619,43556480,856997,در کنار غذا گاها لازم دوستان .برا ما رو که تازه بود و راضی بودی از ارسال.سپاس.,4,f
10620,43428259,856997,مورد اعتماد همهFreesh,5,f
10621,43251999,856997,خوب بود از نظر من,4,f
10622,43205316,856997,خوب و علی بود,3,f
10623,43202934,856997,خوب و تازه بود,4,f
10624,43024456,856997,راضیم درشت بود ,4,f
10625,42948227,856997,خوب   بود ,5,f
10626,42927450,856997,عالی ,5,f
10627,42923254,856997,خوب بود و ابدار و سالم، پيشنهاد ميكنم ,5,f
10628,42852727,856997,واقعا عالی بود,5,f
10629,42818764,856997,پوست نازک و تازه,4,f
10630,42783218,856997,آبدار وخوب بود,4,f
10631,42759020,856997,پیشنهاد میکنم ,5,f
10632,42754167,856997,خوب وتازه بودمرسی,4,f
10633,42577414,856997,خوب بود راضی بودم ,4,f
10634,42447352,856997,لیلا ارسالی برای من کیفیت خوبی داشت ,3,f
10635,42414858,856997,خوب و تازه,5,f
10636,43816541,857212,از تره بار بگیرید,2,f
10637,43806265,857212,خوب ,4,f
10638,43750520,857212, دو عدد فلفل درشت بود که هر کدام 250 گرم بود که یکی تازه بود و یکی در حال خراب شدن بود.,4,f
10639,43718916,857212,خوب بود,4,f
10640,43684397,857212,بد نبود ولی نیم کیلو فل,3,f
10641,43670953,857212,خوب و تازه,3,f
10642,43605144,857212,ممنون.......,4,f
10643,43529342,857212,خراب بودند,1,f
10644,43470247,857212,تازه بود و بدون زدگی. با توجه به قیمت، گزینهٔ خوبی برای خریده.,5,f
10645,43460410,857212,خوب بود,5,f
10646,43432432,857212,عالی بود پیشنهاد میکنم,5,f
10647,43310776,857212,فلفل بدی نبود,4,f
10648,43152932,857212,تازه,5,f
10649,43059876,857212,مقرون بصرفه بود,5,f
10650,43048185,857212,خوب و تازه ,5,f
10651,42958195,857212,خوب,4,f
10652,42906776,857212,خوبه,4,f
10653,42847539,857212,عالییب,5,f
10654,42818723,857212,تازه و اندازه مناسب,4,f
10655,42808669,857212,خیلی خوب و تازه و ترد ,5,f
10656,43784333,917027,برا سرماخوردگی خوبه,4,f
10657,43761926,917027,تازه و خوب,5,f
10658,43718743,917027,تازه ‌عالی ,5,f
11496,43708993,3537377,عالی,5,f
10659,43693650,917027,از دیجی ممنون,4,f
10660,43646915,917027,عالییییی و خشک و بسته بندی مرتب,5,f
10661,43618489,917027,بسيار بد خواب و خيس بود,1,f
10662,43477631,917027,سلام با کیفیت بود بدون یکدونه خراب,4,f
10663,43473880,917027,پیازاش عالی بود. من اولین بار بود از دیجی میوه می گرفتم و خیلی راضی بودم.,5,f
10664,43460418,917027,خوب بود,5,f
10665,43433101,917027,خوب,5,f
10666,43427891,917027,خوب و بود و کوچیک,5,f
10667,43239431,917027,خوب و عالی,4,f
10668,43169076,917027,سالم  بودند ولی اندازه آنها خوب نبود,3,f
10669,43160140,917027,با تخفیف خوبه,4,f
10670,43159837,917027,"من قبلا پیاز سفید سفارش دادم اصلا راضی نبودم خیلی بزرگ بودن / تما اندازه این پیازها مناسب بود و تازه بودنشونشون هم که طعمش رو لذیذ تر میکنه/
خدا به شما برکت بده/",5,f
10671,43120172,917027,قیمت,3,f
10672,43084081,917027,بسیارباکیفیت ,5,f
10673,43028477,917027,ممنون از تیم دیجی کالا ,5,f
10674,42993776,917027,پیاز قرمز جزو بهترین هاست,5,f
10675,42919764,917027,خرابی نداشت و تازه بود,5,f
10676,43831288,857299,تمیز سالم و اندازه مناسب,5,f
10677,43814144,857299,"خوب بودن 
کاملا قرمز بودن 
سفید اصلا نداشت ",5,f
10678,43768257,857299,خوب و تازه,4,f
10679,43758343,857299,خیلی هم خوب، دست شما درد نکنه,4,f
10680,43693698,857299,خیلی خوب و راضیم,4,f
10681,43590564,857299,تمیز تازه بودن ,5,f
10682,43509835,857299,با کیفیت تو تخفیف به صرف هست,4,f
10683,43503349,857299,خوب بود به نسبت قیمت,3,f
10684,43502145,857299,عالی,5,f
10685,43432309,857299,عالی بود پیشنهاد میکنم,5,f
10686,43254670,857299,البته این سری کوچک بود هر دفعه فرق میکنه ,4,f
10687,43224896,857299,سالم,5,f
10688,43152956,857299,تازه,5,f
10689,43134809,857299,با سلام گوجه ها در ظرفی بودند که با سلفون پوشیده شده بود ، همه سالم و بدون لک بودند,5,f
10690,42965629,857299,بعضی وقتا بهتره,4,f
10691,42960445,857299,خوبه,4,f
10692,42903318,857299,گوجه تازه و خیلی خوبی بود,5,f
10693,42881386,857299,خوب و مناسب ,4,f
10694,42871863,857299,استفاده بی‌رویه از آفت‌کش‌ها و کودهای شیمیایی کیفیت محصولات کشاورزی رو به شدت پایین آورده، در ارتباط با این گوجه‌فرنگی‌ها هم صدق می‌کنه که بدلیل استفاده فراوان از کودهای شیمیایی، بافت این گوجه‌ها به شدت ریشه‌دار و سفت بود. امیدواریم بزودی شاهد تغییر این وضعیت باشیم.,1,f
10695,42844393,857299,بسته بندی خوبی هم داشت,4,f
10696,43810121,1464604,ممنون دیجی جان,5,f
10697,43802684,1464604,خیلی درشت بود بیشتر به درد سالاد میخورد,3,f
10698,43671645,1464604,قیمت مناسب و کیفیت مطلوب,5,f
10699,43584165,1464604,خوب بودن راضی بودم,4,f
10700,43432320,1464604,عالی بود پیشنهاد میکنم,5,f
10701,43234495,1464604,قيمت مناسب. تحويل درب منزل. ,5,f
10702,43224622,1464604,تازه و سالم,5,f
10703,43124556,1464604,ممنون از تیم دیجی کالا,5,f
10704,43011887,1464604,خوب وتازه,4,f
10705,42960575,1464604,خوبه,4,f
10706,42937935,1464604,خوش بو یک اندازه و عالی,4,f
10707,42935907,1464604,عالی ممنونم,5,f
10708,42927383,1464604,عالی ,5,f
10709,42906824,1464604,خوبه,3,f
10710,42891386,1464604,خوب بود,5,f
10711,42818745,1464604,اندازه مناسب,4,f
10712,42776265,1464604,خیای خوب بود,5,f
10713,42753790,1464604,خوب بود،تازه وسفت وطعم خوبی داشت,4,f
10714,42734744,1464604,تمیز و با کیفیت بود,4,f
10715,42577411,1464604,خوب بود راضی بودم ,3,f
10716,43816522,856977,میوه را از تره بار بگیرید.,1,f
10717,43807802,856977,ممنون,4,f
10718,43618239,856977,خوب بود,5,f
10719,43584294,856977,خوب بود راضی بودم ,4,f
10720,43514290,856977,خوبه,4,f
10721,43432329,856977,عالی بود پیشنهاد میکنم,5,f
10722,43208217,856977,ممنون از دیجی کالا,0,f
10723,43024062,856977,سیبزردبرا فشار خون دیابتکم خونیقلبمغز خوبه,5,f
10724,42826211,856977,عالی,5,f
10725,42818154,856977,کیفیتشون خوب بود. اندازه شون هم متوسط بود که خوبه.,4,f
10726,42462718,856977,خیلی بزرگ و مجلسی نبود ریز بود ولی من برای میان وعده مدرسه پسرم میخواستم که قابل قبول بود,3,f
10727,42152891,856977,کیفیت متوسط,4,f
10728,41955777,856977,عالی,4,f
10729,41953189,856977,کمی سفت هستن اما کیفیت و طعم خوبی داشت و سالم بودند ,5,f
10730,41899754,856977,عالی وخوب ,5,f
10731,41896163,856977,خوب و تازه و یکدست,5,f
10732,41838371,856977,خوب,3,f
10733,41689831,856977,سلام  بسیار  خوب وعالی بود ,5,f
10734,41655349,856977,خوب بود بد نبود ,2,f
10735,41605305,856977,خیلی خوب بود. ممنونم,5,f
10736,43758350,1646400,خیلی هم خوب، دست شما درد نکنه,4,f
10737,43740439,1646400,متوسط بود از نظر کیفی,3,f
10738,43680751,1646400,خوب,4,f
10739,43590535,1646400,تر و تميز و سالم بودن,4,f
10740,43572512,1646400,خیلی تازه نبود,3,f
10741,43514285,1646400,خوبخ,4,f
